patch.id,cell.id,imageid,X_centroid,Y_centroid,CN_label,tu.det_benign
1037579_cell_57274,cell_57274,1037579,74720,41728,CN07,0.3394256
1037579_cell_57275,cell_57275,1037579,74720,41952,CN01,0.5457965
1037579_cell_57277,cell_57277,1037579,74720,42400,CN07,0.32665974
1037579_cell_57278,cell_57278,1037579,74720,42624,CN07,0.40058446
1037579_cell_57279,cell_57279,1037579,74720,42848,CN01,0.80432808
1037579_cell_57285,cell_57285,1037579,74720,44192,CN07,0.48404956
1037579_cell_57286,cell_57286,1037579,74720,44416,CN07,0.20033824
1037579_cell_57288,cell_57288,1037579,74720,44864,CN07,0.51738653
1037579_cell_57290,cell_57290,1037579,74720,45312,CN10,0.34356034
1037579_cell_57291,cell_57291,1037579,74720,45536,CN07,0.5947471
1037579_cell_57295,cell_57295,1037579,74720,46432,CN01,0.3274594
1037579_cell_57297,cell_57297,1037579,74720,46880,CN07,0.42266005
1037579_cell_57298,cell_57298,1037579,74720,47104,CN01,0.53020588
1037579_cell_57304,cell_57304,1037579,74720,48448,CN01,0.3813743
1037579_cell_57305,cell_57305,1037579,74720,48672,CN06,0.347131
1037579_cell_57307,cell_57307,1037579,74720,49120,CN01,0.85409413
1037579_cell_57308,cell_57308,1037579,74720,49344,CN01,0.953980092
1037579_cell_57329,cell_57329,1037579,74944,12832,CN07,0.94142817
1037579_cell_57331,cell_57331,1037579,74944,13280,CN01,0.968189664
1037579_cell_57332,cell_57332,1037579,74944,13504,CN01,0.8490842
1037579_cell_57333,cell_57333,1037579,74944,13728,CN01,0.954015598
1037579_cell_57334,cell_57334,1037579,74944,13952,CN01,0.88884743
1037579_cell_57335,cell_57335,1037579,74944,14176,CN01,0.950479433
1037579_cell_57337,cell_57337,1037579,74944,14624,CN01,0.85375077
1037579_cell_57338,cell_57338,1037579,74944,14848,CN01,0.962553002
1037579_cell_57339,cell_57339,1037579,74944,15072,CN07,0.876274705
1037579_cell_57340,cell_57340,1037579,74944,15296,CN07,0.93275948
1037579_cell_57341,cell_57341,1037579,74944,15520,CN08,0.92739462
1037579_cell_57348,cell_57348,1037579,74944,17088,CN02,0.84463106
1037579_cell_57361,cell_57361,1037579,74944,20000,CN07,0.44720674
1037579_cell_57362,cell_57362,1037579,74944,20224,CN07,0.919454426
1037579_cell_57363,cell_57363,1037579,74944,20448,CN10,0.74388897
1037579_cell_57365,cell_57365,1037579,74944,20896,CN07,0.62436137
1037579_cell_57374,cell_57374,1037579,74944,22912,CN01,0.72519824
1037579_cell_57377,cell_57377,1037579,74944,23584,CN07,0.60795608
1037579_cell_57379,cell_57379,1037579,74944,24032,CN07,0.51129845
1037579_cell_57381,cell_57381,1037579,74944,24480,CN10,0.955232877
1037579_cell_57385,cell_57385,1037579,74944,25376,CN01,0.965794202
1037579_cell_57386,cell_57386,1037579,74944,25600,CN07,0.54229867
1037579_cell_57387,cell_57387,1037579,74944,25824,CN07,0.6657736
1037579_cell_57388,cell_57388,1037579,74944,26048,CN07,0.89365466
1037579_cell_57390,cell_57390,1037579,74944,26496,CN01,0.97302909
1037579_cell_57393,cell_57393,1037579,74944,27168,CN04,0.39723074
1037579_cell_57396,cell_57396,1037579,74944,27840,CN07,0.76367043
1037579_cell_57397,cell_57397,1037579,74944,28064,CN07,0.371104
1037579_cell_57399,cell_57399,1037579,74944,28512,CN04,0.6996053
1037579_cell_57400,cell_57400,1037579,74944,28736,CN07,0.4187587
1037579_cell_57401,cell_57401,1037579,74944,28960,CN03,0.54116228
1037579_cell_57402,cell_57402,1037579,74944,29184,CN08,0.61929312
1037579_cell_57408,cell_57408,1037579,74944,30528,CN04,0.56386828
1037579_cell_57409,cell_57409,1037579,74944,30752,CN08,0.84863344
1037579_cell_57410,cell_57410,1037579,74944,30976,CN08,0.77181576
1037579_cell_57411,cell_57411,1037579,74944,31200,CN08,0.6244912
1037579_cell_57412,cell_57412,1037579,74944,31424,CN07,0.957061768
1037579_cell_57413,cell_57413,1037579,74944,31648,CN09,0.7965875
1037579_cell_57414,cell_57414,1037579,74944,31872,CN07,0.90254179
1037579_cell_57415,cell_57415,1037579,74944,32096,CN07,0.9031639
1037579_cell_57417,cell_57417,1037579,74944,32544,CN07,0.942769837
1037579_cell_57418,cell_57418,1037579,74944,32768,CN07,0.72155437
1037579_cell_57419,cell_57419,1037579,74944,32992,CN07,0.9088586
1037579_cell_57421,cell_57421,1037579,74944,33440,CN07,0.6729866
1037579_cell_57427,cell_57427,1037579,74944,34784,CN07,0.77520719
1037579_cell_57428,cell_57428,1037579,74944,35008,CN07,0.93559707
1037579_cell_57429,cell_57429,1037579,74944,35232,CN07,0.83739889
1037579_cell_57430,cell_57430,1037579,74944,35456,CN07,0.71183372
1037579_cell_57431,cell_57431,1037579,74944,35680,CN07,0.87335968
1037579_cell_57432,cell_57432,1037579,74944,35904,CN07,0.92176206
1037579_cell_57433,cell_57433,1037579,74944,36128,CN07,0.94886167
1037579_cell_57439,cell_57439,1037579,74944,37472,CN07,0.4573584
1037579_cell_57440,cell_57440,1037579,74944,37696,CN07,0.77694239
1037579_cell_57441,cell_57441,1037579,74944,37920,CN01,0.97269738
1037579_cell_57443,cell_57443,1037579,74944,38368,CN01,0.969169434
1037579_cell_57444,cell_57444,1037579,74944,38592,CN01,0.92014154
1037579_cell_57445,cell_57445,1037579,74944,38816,CN01,0.89154676
1037579_cell_57446,cell_57446,1037579,74944,39040,CN01,0.66662398
1037579_cell_57447,cell_57447,1037579,74944,39264,CN01,0.96129547
1037579_cell_57448,cell_57448,1037579,74944,39488,CN07,0.86299215
1037579_cell_57449,cell_57449,1037579,74944,39712,CN07,0.966237485
1037579_cell_57450,cell_57450,1037579,74944,39936,CN01,0.889811836
1037579_cell_57454,cell_57454,1037579,74944,40832,CN07,0.66806397
1037579_cell_57455,cell_57455,1037579,74944,41056,CN04,0.2130703
1037579_cell_57456,cell_57456,1037579,74944,41280,CN04,0.3460536
1037579_cell_57457,cell_57457,1037579,74944,41504,CN04,0.2394521
1037579_cell_57458,cell_57458,1037579,74944,41728,CN09,0.877953984
1037579_cell_57459,cell_57459,1037579,74944,41952,CN07,0.3152981
1037579_cell_57460,cell_57460,1037579,74944,42176,CN07,0.6297275
1037579_cell_57461,cell_57461,1037579,74944,42400,CN01,0.6807648
1037579_cell_57464,cell_57464,1037579,74944,43072,CN07,0.632362
1037579_cell_57466,cell_57466,1037579,74944,43520,CN01,0.4506572
1037579_cell_57467,cell_57467,1037579,74944,43744,CN04,0.2857288
1037579_cell_57468,cell_57468,1037579,74944,43968,CN01,0.86578281
1037579_cell_57469,cell_57469,1037579,74944,44192,CN07,0.78070112
1037579_cell_57470,cell_57470,1037579,74944,44416,CN07,0.41086966
1037579_cell_57472,cell_57472,1037579,74944,44864,CN01,0.61172202
1037579_cell_57474,cell_57474,1037579,74944,45312,CN07,0.4834883
1037579_cell_57475,cell_57475,1037579,74944,45536,CN04,0.49853486
1037579_cell_57479,cell_57479,1037579,74944,46432,CN01,0.2698137
1037579_cell_57481,cell_57481,1037579,74944,46880,CN06,0.3715774
1037579_cell_57489,cell_57489,1037579,74944,48672,CN03,0.35154897
1037579_cell_57491,cell_57491,1037579,74944,49120,CN06,0.6845713
1037579_cell_57513,cell_57513,1037579,75168,13056,CN01,0.3251137
1037579_cell_57516,cell_57516,1037579,75168,13728,CN07,0.938572317
1037579_cell_57517,cell_57517,1037579,75168,13952,CN01,0.884554945
1037579_cell_57518,cell_57518,1037579,75168,14176,CN01,0.9293667
1037579_cell_57520,cell_57520,1037579,75168,14624,CN01,0.92020877
1037579_cell_57521,cell_57521,1037579,75168,14848,CN01,0.70198375
1037579_cell_57523,cell_57523,1037579,75168,15296,CN01,0.970548488
1037579_cell_57524,cell_57524,1037579,75168,15520,CN01,0.96310052
1037579_cell_57543,cell_57543,1037579,75168,19776,CN02,0.3196193
1037579_cell_57547,cell_57547,1037579,75168,20672,CN01,0.981484411
1037579_cell_57558,cell_57558,1037579,75168,23136,CN01,0.3911567
1037579_cell_57559,cell_57559,1037579,75168,23360,CN01,0.950255945
1037579_cell_57561,cell_57561,1037579,75168,23808,CN01,0.967647184
1037579_cell_57562,cell_57562,1037579,75168,24032,CN07,0.968820516
1037579_cell_57563,cell_57563,1037579,75168,24256,CN07,0.964816175
1037579_cell_57567,cell_57567,1037579,75168,25152,CN01,0.96220727
1037579_cell_57568,cell_57568,1037579,75168,25376,CN01,0.87653082
1037579_cell_57569,cell_57569,1037579,75168,25600,CN07,0.4756005
1037579_cell_57570,cell_57570,1037579,75168,25824,CN01,0.81785549
1037579_cell_57571,cell_57571,1037579,75168,26048,CN07,0.3930685
1037579_cell_57572,cell_57572,1037579,75168,26272,CN01,0.96408955
1037579_cell_57573,cell_57573,1037579,75168,26496,CN01,0.981092578
1037579_cell_57577,cell_57577,1037579,75168,27392,CN07,0.975533234
1037579_cell_57578,cell_57578,1037579,75168,27616,CN08,0.27045566
1037579_cell_57579,cell_57579,1037579,75168,27840,CN07,0.935762145
1037579_cell_57580,cell_57580,1037579,75168,28064,CN01,0.85955387
1037579_cell_57582,cell_57582,1037579,75168,28512,CN07,0.384858
1037579_cell_57583,cell_57583,1037579,75168,28736,CN01,0.63698524
1037579_cell_57584,cell_57584,1037579,75168,28960,CN08,0.3515458
1037579_cell_57585,cell_57585,1037579,75168,29184,CN09,0.5962289
1037579_cell_57586,cell_57586,1037579,75168,29408,CN04,0.71513975
1037579_cell_57590,cell_57590,1037579,75168,30304,CN04,0.58487105
1037579_cell_57591,cell_57591,1037579,75168,30528,CN10,0.57999003
1037579_cell_57592,cell_57592,1037579,75168,30752,CN04,0.58187178
1037579_cell_57593,cell_57593,1037579,75168,30976,CN08,0.63979486
1037579_cell_57594,cell_57594,1037579,75168,31200,CN08,0.78843965
1037579_cell_57595,cell_57595,1037579,75168,31424,CN08,0.64269114
1037579_cell_57596,cell_57596,1037579,75168,31648,CN08,0.698953
1037579_cell_57597,cell_57597,1037579,75168,31872,CN08,0.7282875
1037579_cell_57598,cell_57598,1037579,75168,32096,CN07,0.76709647
1037579_cell_57599,cell_57599,1037579,75168,32320,CN07,0.75179256
1037579_cell_57600,cell_57600,1037579,75168,32544,CN07,0.79737325
1037579_cell_57601,cell_57601,1037579,75168,32768,CN01,0.84853193
1037579_cell_57602,cell_57602,1037579,75168,32992,CN07,0.959668063
1037579_cell_57603,cell_57603,1037579,75168,33216,CN01,0.88837725
1037579_cell_57604,cell_57604,1037579,75168,33440,CN07,0.92289606
1037579_cell_57605,cell_57605,1037579,75168,33664,CN07,0.7089066
1037579_cell_57606,cell_57606,1037579,75168,33888,CN01,0.945671696
1037579_cell_57608,cell_57608,1037579,75168,34336,CN01,0.49788946
1037579_cell_57610,cell_57610,1037579,75168,34784,CN07,0.77232444
1037579_cell_57612,cell_57612,1037579,75168,35232,CN06,0.75343123
1037579_cell_57613,cell_57613,1037579,75168,35456,CN07,0.8077004
1037579_cell_57614,cell_57614,1037579,75168,35680,CN07,0.65302512
1037579_cell_57615,cell_57615,1037579,75168,35904,CN04,0.27117616
1037579_cell_57616,cell_57616,1037579,75168,36128,CN07,0.4222567
1037579_cell_57617,cell_57617,1037579,75168,36352,CN01,0.84819095
1037579_cell_57620,cell_57620,1037579,75168,37024,CN07,0.2827103
1037579_cell_57621,cell_57621,1037579,75168,37248,CN07,0.56259373
1037579_cell_57622,cell_57622,1037579,75168,37472,CN07,0.76031977
1037579_cell_57625,cell_57625,1037579,75168,38144,CN01,0.922843084
1037579_cell_57626,cell_57626,1037579,75168,38368,CN07,0.950337816
1037579_cell_57627,cell_57627,1037579,75168,38592,CN01,0.96366123
1037579_cell_57628,cell_57628,1037579,75168,38816,CN07,0.938491885
1037579_cell_57629,cell_57629,1037579,75168,39040,CN07,0.96100223
1037579_cell_57630,cell_57630,1037579,75168,39264,CN07,0.990860104
1037579_cell_57631,cell_57631,1037579,75168,39488,CN07,0.949933738
1037579_cell_57632,cell_57632,1037579,75168,39712,CN08,0.79281177
1037579_cell_57633,cell_57633,1037579,75168,39936,CN08,0.2935961
1037579_cell_57634,cell_57634,1037579,75168,40160,CN01,0.87716168
1037579_cell_57637,cell_57637,1037579,75168,40832,CN07,0.4714802
1037579_cell_57638,cell_57638,1037579,75168,41056,CN04,0.57904905
1037579_cell_57639,cell_57639,1037579,75168,41280,CN07,0.79798982
1037579_cell_57640,cell_57640,1037579,75168,41504,CN07,0.69568056
1037579_cell_57641,cell_57641,1037579,75168,41728,CN07,0.62695426
1037579_cell_57642,cell_57642,1037579,75168,41952,CN07,0.70776436
1037579_cell_57643,cell_57643,1037579,75168,42176,CN04,0.53726235
1037579_cell_57644,cell_57644,1037579,75168,42400,CN04,0.3812969
1037579_cell_57647,cell_57647,1037579,75168,43072,CN07,0.6056733
1037579_cell_57648,cell_57648,1037579,75168,43296,CN01,0.52779236
1037579_cell_57649,cell_57649,1037579,75168,43520,CN01,0.79195578
1037579_cell_57650,cell_57650,1037579,75168,43744,CN04,0.363255
1037579_cell_57652,cell_57652,1037579,75168,44192,CN01,0.60781783
1037579_cell_57653,cell_57653,1037579,75168,44416,CN01,0.74895495
1037579_cell_57654,cell_57654,1037579,75168,44640,CN07,0.3937282
1037579_cell_57655,cell_57655,1037579,75168,44864,CN04,0.51862898
1037579_cell_57657,cell_57657,1037579,75168,45312,CN01,0.92138067
1037579_cell_57658,cell_57658,1037579,75168,45536,CN01,0.81059952
1037579_cell_57659,cell_57659,1037579,75168,45760,CN04,0.3236515
1037579_cell_57662,cell_57662,1037579,75168,46432,CN01,0.271816
1037579_cell_57665,cell_57665,1037579,75168,47104,CN03,0.4223426
1037579_cell_57689,cell_57689,1037579,75392,11264,CN10,0.36465985
1037579_cell_57690,cell_57690,1037579,75392,11488,CN08,0.40170616
1037579_cell_57691,cell_57691,1037579,75392,11712,CN07,0.56978092
1037579_cell_57692,cell_57692,1037579,75392,11936,CN01,0.2151289
1037579_cell_57700,cell_57700,1037579,75392,13728,CN01,0.94072646
1037579_cell_57701,cell_57701,1037579,75392,13952,CN01,0.88874934
1037579_cell_57704,cell_57704,1037579,75392,14624,CN01,0.83650133
1037579_cell_57705,cell_57705,1037579,75392,14848,CN09,0.44721484
1037579_cell_57706,cell_57706,1037579,75392,15072,CN01,0.916958265
1037579_cell_57707,cell_57707,1037579,75392,15296,CN01,0.938023813
1037579_cell_57708,cell_57708,1037579,75392,15520,CN01,0.82282867
1037579_cell_57730,cell_57730,1037579,75392,20448,CN01,0.7262778
1037579_cell_57735,cell_57735,1037579,75392,21568,CN01,0.62347674
1037579_cell_57743,cell_57743,1037579,75392,23360,CN01,0.93637061
1037579_cell_57746,cell_57746,1037579,75392,24032,CN01,0.93348499
1037579_cell_57747,cell_57747,1037579,75392,24256,CN01,0.91830315
1037579_cell_57751,cell_57751,1037579,75392,25152,CN01,0.916034855
1037579_cell_57752,cell_57752,1037579,75392,25376,CN09,0.7189967
1037579_cell_57753,cell_57753,1037579,75392,25600,CN07,0.70031396
1037579_cell_57754,cell_57754,1037579,75392,25824,CN01,0.64159596
1037579_cell_57755,cell_57755,1037579,75392,26048,CN01,0.8941505
1037579_cell_57760,cell_57760,1037579,75392,27168,CN09,0.895494394
1037579_cell_57761,cell_57761,1037579,75392,27392,CN08,0.45501286
1037579_cell_57762,cell_57762,1037579,75392,27616,CN08,0.27111995
1037579_cell_57763,cell_57763,1037579,75392,27840,CN08,0.53620762
1037579_cell_57764,cell_57764,1037579,75392,28064,CN07,0.5202494
1037579_cell_57768,cell_57768,1037579,75392,28960,CN08,0.59168333
1037579_cell_57769,cell_57769,1037579,75392,29184,CN08,0.62862274
1037579_cell_57770,cell_57770,1037579,75392,29408,CN09,0.6940591
1037579_cell_57774,cell_57774,1037579,75392,30304,CN04,0.62654832
1037579_cell_57776,cell_57776,1037579,75392,30752,CN08,0.78783783
1037579_cell_57777,cell_57777,1037579,75392,30976,CN08,0.54159158
1037579_cell_57778,cell_57778,1037579,75392,31200,CN08,0.482254
1037579_cell_57779,cell_57779,1037579,75392,31424,CN08,0.64196178
1037579_cell_57780,cell_57780,1037579,75392,31648,CN04,0.67398676
1037579_cell_57781,cell_57781,1037579,75392,31872,CN01,0.73516515
1037579_cell_57782,cell_57782,1037579,75392,32096,CN01,0.983435065
1037579_cell_57783,cell_57783,1037579,75392,32320,CN01,0.73096663
1037579_cell_57784,cell_57784,1037579,75392,32544,CN01,0.81421725
1037579_cell_57786,cell_57786,1037579,75392,32992,CN07,0.93536147
1037579_cell_57789,cell_57789,1037579,75392,33664,CN01,0.93149192
1037579_cell_57790,cell_57790,1037579,75392,33888,CN09,0.922422536
1037579_cell_57791,cell_57791,1037579,75392,34112,CN07,0.86960655
1037579_cell_57792,cell_57792,1037579,75392,34336,CN07,0.3386343
1037579_cell_57794,cell_57794,1037579,75392,34784,CN07,0.87695819
1037579_cell_57797,cell_57797,1037579,75392,35456,CN01,0.64956787
1037579_cell_57798,cell_57798,1037579,75392,35680,CN01,0.948266692
1037579_cell_57799,cell_57799,1037579,75392,35904,CN07,0.49212605
1037579_cell_57800,cell_57800,1037579,75392,36128,CN07,0.720364
1037579_cell_57801,cell_57801,1037579,75392,36352,CN01,0.61393216
1037579_cell_57802,cell_57802,1037579,75392,36576,CN01,0.93608438
1037579_cell_57804,cell_57804,1037579,75392,37024,CN07,0.909867875
1037579_cell_57805,cell_57805,1037579,75392,37248,CN01,0.960299674
1037579_cell_57806,cell_57806,1037579,75392,37472,CN07,0.94279129
1037579_cell_57807,cell_57807,1037579,75392,37696,CN01,0.940856937
1037579_cell_57808,cell_57808,1037579,75392,37920,CN01,0.92889712
1037579_cell_57809,cell_57809,1037579,75392,38144,CN07,0.89100688
1037579_cell_57810,cell_57810,1037579,75392,38368,CN07,0.96365623
1037579_cell_57811,cell_57811,1037579,75392,38592,CN06,0.97626047
1037579_cell_57814,cell_57814,1037579,75392,39264,CN01,0.95430265
1037579_cell_57815,cell_57815,1037579,75392,39488,CN01,0.935139626
1037579_cell_57816,cell_57816,1037579,75392,39712,CN08,0.67484912
1037579_cell_57817,cell_57817,1037579,75392,39936,CN07,0.5057574
1037579_cell_57820,cell_57820,1037579,75392,40608,CN01,0.70147115
1037579_cell_57821,cell_57821,1037579,75392,40832,CN01,0.41078377
1037579_cell_57822,cell_57822,1037579,75392,41056,CN01,0.91499029
1037579_cell_57823,cell_57823,1037579,75392,41280,CN08,0.70253342
1037579_cell_57825,cell_57825,1037579,75392,41728,CN07,0.5454231
1037579_cell_57826,cell_57826,1037579,75392,41952,CN07,0.78519572
1037579_cell_57827,cell_57827,1037579,75392,42176,CN04,0.4351142
1037579_cell_57832,cell_57832,1037579,75392,43296,CN07,0.4501608
1037579_cell_57833,cell_57833,1037579,75392,43520,CN07,0.44539964
1037579_cell_57837,cell_57837,1037579,75392,44416,CN07,0.47522104
1037579_cell_57841,cell_57841,1037579,75392,45312,CN01,0.80181159
1037579_cell_57842,cell_57842,1037579,75392,45536,CN01,0.6721357
1037579_cell_57859,cell_57859,1037579,75392,49344,CN08,0.51825556
1037579_cell_57860,cell_57860,1037579,75392,49568,CN08,0.75252607
1037579_cell_57865,cell_57865,1037579,75616,8352,CN07,0.29032606
1037579_cell_57878,cell_57878,1037579,75616,11264,CN07,0.5255893
1037579_cell_57879,cell_57879,1037579,75616,11488,CN09,0.75387076
1037579_cell_57880,cell_57880,1037579,75616,11712,CN07,0.2557226
1037579_cell_57890,cell_57890,1037579,75616,13952,CN07,0.97042902
1037579_cell_57891,cell_57891,1037579,75616,14176,CN01,0.93114365
1037579_cell_57892,cell_57892,1037579,75616,14400,CN01,0.938262846
1037579_cell_57893,cell_57893,1037579,75616,14624,CN01,0.82910742
1037579_cell_57894,cell_57894,1037579,75616,14848,CN01,0.78302212
1037579_cell_57895,cell_57895,1037579,75616,15072,CN01,0.39335006
1037579_cell_57896,cell_57896,1037579,75616,15296,CN07,0.32655096
1037579_cell_57897,cell_57897,1037579,75616,15520,CN09,0.5017057
1037579_cell_57899,cell_57899,1037579,75616,15968,CN01,0.983632596
1037579_cell_57917,cell_57917,1037579,75616,20000,CN07,0.2647544
1037579_cell_57920,cell_57920,1037579,75616,20672,CN01,0.987107754
1037579_cell_57921,cell_57921,1037579,75616,20896,CN01,0.92361568
1037579_cell_57922,cell_57922,1037579,75616,21120,CN01,0.955126073
1037579_cell_57925,cell_57925,1037579,75616,21792,CN01,0.980421085
